unit_id,cycle,op1,op2,op3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21
73,61,0.0001,0.0003,100.0,518.6673,682.9268,1972.5591,1653.8719,14.6201,21.556,554.3202,2388.7883,9058.29,1.3,51.4189,474.0537,2543.79,8115.9191,8.5701,0.03,333.3396,2388.0042,100.0003,41.2347,24.0492
73,62,-0.0,0.0,100.0,518.6643,682.5794,1968.3069,1658.1732,14.6205,21.6063,554.6671,2387.9937,9058.2609,1.3,51.5363,471.2793,2537.8477,8134.5229,8.5926,0.03,332.0913,2388.0325,99.9978,41.1688,24.1259
73,63,-0.0001,-0.0003,100.0,518.672,684.5689,1977.0479,1662.6247,14.6199,21.6384,555.6218,2394.3367,9047.5458,1.2999,51.6394,472.5874,2545.4741,8133.5966,8.5647,0.03,328.8534,2387.9973,99.9985,41.3851,24.0421
73,64,-0.0001,0.0003,100.0,518.6861,686.4335,1984.3206,1671.3086,14.6201,21.5578,555.7138,2387.2615,9010.9696,1.3,51.7907,471.6802,2545.1448,8141.6884,8.5566,0.03,328.6386,2388.0692,100.0018,41.2909,24.1131
73,65,0.0001,0.0001,100.0,518.6819,683.3108,1992.1169,1669.0446,14.6201,21.5868,553.7654,2385.5758,9028.6867,1.3,51.7818,472.8411,2537.8831,8104.7935,8.6137,0.03,326.8581,2388.0702,99.9956,41.3833,24.124
73,66,-0.0001,0.0001,100.0,518.663,686.2222,2003.3549,1672.695,14.6197,21.5917,554.1411,2395.7298,9018.6052,1.3,51.98,469.1836,2548.8687,8127.6942,8.5538,0.03,327.7284,2388.0163,100.0015,41.559,24.0821
73,67,0.0002,0.0001,100.0,518.6617,687.0122,2003.1581,1681.9552,14.6198,21.584,554.5102,2395.281,9058.3586,1.3,51.9509,469.6595,2541.7749,8116.378,8.6018,0.03,325.9594,2388.0208,99.9962,41.4976,24.0062
73,68,0.0007,0.0008,100.0,518.6726,684.9851,2013.5079,1685.1833,14.6209,21.7194,552.9851,2378.1319,9069.651,1.3,52.0955,470.7809,2551.3167,8121.2857,8.6189,0.03,324.3849,2388.0631,100.0011,41.4874,24.0661
73,69,-0.0001,0.0002,100.0,518.6804,686.1695,2016.3099,1686.6684,14.6197,21.5533,553.1293,2391.3581,9049.0504,1.3,52.0267,467.5733,2558.1585,8131.6031,8.5842,0.03,325.0251,2388.0433,99.9966,41.6036,24.1081
73,70,0.0001,0.0006,100.0,518.6775,688.4223,2019.2754,1690.4851,14.6201,21.6498,553.6378,2394.3808,9068.5606,1.3,52.0715,464.456,2554.2762,8141.2828,8.5986,0.03,321.7215,2388.0027,100.003,41.7128,24.1201
73,71,0.0004,-0.0,100.0,518.6766,686.1114,2036.6224,1698.4146,14.6203,21.6089,554.6372,2394.9589,9057.7071,1.3,52.1441,465.1455,2561.8683,8126.6127,8.644,0.03,321.4785,2387.9546,100.0003,41.5996,24.1985
73,72,-0.0001,0.0004,100.0,518.674,687.5516,2038.9233,1701.6361,14.62,21.6302,554.2531,2384.5817,9062.2607,1.3,52.387,463.1473,2561.2025,8138.4777,8.6368,0.03,321.177,2387.9855,100.0019,41.6094,24.1833
73,73,0.0001,-0.0,100.0,518.6621,691.3689,2044.6805,1699.5054,14.6203,21.6621,552.4662,2377.0885,9079.5344,1.3,52.2467,466.4166,2565.6525,8139.8074,8.6486,0.03,322.3704,2388.1033,100.0023,41.5273,24.139
73,74,0.0002,0.0005,100.0,518.6718,687.4688,2052.2639,1703.8912,14.6198,21.5617,555.088,2387.3755,9014.8464,1.3,52.3124,462.9443,2562.725,8156.6237,8.6382,0.03,320.4341,2388.021,100.0007,41.8024,24.2517
73,75,0.0002,0.0001,100.0,518.6591,695.2528,2054.0526,1710.8088,14.6197,21.5999,552.07,2385.4635,9024.0922,1.3,52.6153,462.7725,2570.1839,8145.3373,8.651,0.03,320.1258,2388.0365,100.0016,41.654,24.3085
73,76,0.0002,0.0001,100.0,518.6762,692.6803,2058.0024,1718.5274,14.6198,21.6176,554.0854,2391.6135,9032.3705,1.3,52.6356,460.6314,2565.181,8110.8102,8.6574,0.03,316.7453,2388.0496,99.9986,41.8805,24.257
73,77,-0.0002,0.0003,100.0,518.6831,691.4047,2071.3517,1724.7841,14.62,21.6591,556.0889,2386.0749,9039.3226,1.3,52.7027,462.2397,2568.2411,8124.3916,8.6049,0.03,315.9356,2388.0446,100.0009,41.9331,24.1752
73,78,-0.0,0.0001,100.0,518.6818,692.9351,2072.0494,1728.6625,14.6202,21.6483,553.9328,2384.1719,9040.9156,1.3,52.7609,461.1874,2573.1196,8154.8631,8.6187,0.03,317.0845,2388.0415,100.0006,42.0185,24.296
73,79,-0.0001,0.0002,100.0,518.6702,693.7381,2078.9591,1731.2503,14.6199,21.596,555.9824,2385.133,9022.7863,1.3,52.6573,458.3839,2579.5458,8114.5635,8.6019,0.03,314.1887,2388.0531,100.0003,41.8516,24.2759
73,80,-0.0003,0.0003,100.0,518.6835,693.8369,2084.3504,1726.7252,14.6203,21.6614,553.754,2396.4639,9032.4558,1.3,52.6903,458.4385,2586.0315,8175.1925,8.6896,0.03,312.2194,2387.974,99.9967,41.9775,24.316
73,81,-0.0002,0.0,100.0,518.6449,696.357,2102.0286,1735.7631,14.6202,21.5488,554.3856,2383.5037,9057.4823,1.3,52.8104,455.6949,2585.3909,8159.243,8.6735,0.03,312.4588,2388.0424,99.9976,42.0386,24.3025
73,82,-0.0001,-0.0002,100.0,518.6598,695.9425,2103.1495,1741.7446,14.6201,21.6515,553.6575,2392.2604,9058.1103,1.3,53.0542,458.853,2580.3259,8137.522,8.6477,0.03,313.1189,2388.0044,100.0003,42.0111,24.2972
73,83,0.0,-0.0,100.0,518.6717,694.1628,2103.6572,1745.6411,14.6204,21.6635,555.55,2389.1148,9034.7083,1.3,53.3499,457.2138,2592.3156,8154.3435,8.6739,0.03,309.3753,2388.0632,100.0034,41.9521,24.2827
73,84,-0.0001,-0.0,100.0,518.6769,696.8657,2112.0201,1749.1621,14.6201,21.6014,552.5146,2382.3284,9052.8017,1.3,53.0183,455.6559,2597.6946,8149.6122,8.6623,0.03,310.6929,2387.882,99.9998,42.0197,24.338
73,85,0.0001,-0.0002,100.0,518.6889,697.0865,2118.7031,1758.16,14.6198,21.6156,555.6556,2382.6033,9056.1091,1.3,53.3171,453.7979,2599.0007,8142.358,8.6539,0.03,308.1845,2388.1058,99.9992,42.1567,24.3791
73,86,0.0003,0.0002,100.0,518.6771,697.118,2127.7038,1759.1869,14.6201,21.6161,554.0703,2393.2135,9020.3977,1.3,53.2836,454.2528,2589.7942,8132.6669,8.7028,0.03,308.3194,2387.9512,100.0004,42.1671,24.3891
73,87,0.0002,-0.0003,100.0,518.6518,698.0703,2132.6807,1764.5266,14.6198,21.5434,553.7108,2388.9903,9064.1222,1.3,53.2303,452.5491,2600.5373,8128.8949,8.6898,0.03,308.4467,2388.0164,99.9978,42.2226,24.3746
73,88,-0.0002,0.0001,100.0,518.6839,699.3296,2137.1691,1766.7301,14.6199,21.5851,554.4056,2378.3649,9072.4829,1.3,53.4091,453.8753,2593.2971,8137.651,8.7043,0.03,305.3741,2388.0039,100.0009,42.2144,24.3678
73,89,-0.0001,-0.0005,100.0,518.6537,699.2307,2154.8049,1770.0384,14.6202,21.5786,555.2078,2387.7915,9058.9328,1.3,53.5739,452.0237,2602.2244,8150.1339,8.7007,0.03,305.9019,2388.0196,99.998,42.2509,24.431
73,90,0.0002,-0.0005,100.0,518.692,697.9746,2155.8174,1770.7968,14.6203,21.5937,553.4808,2378.2359,9038.7381,1.3,53.5446,450.4684,2599.4775,8159.1081,8.6835,0.03,303.3705,2388.0474,100.0003,42.3431,24.4355
73,91,-0.0,-0.0003,100.0,518.6784,701.0483,2156.759,1783.8119,14.6199,21.6551,553.2038,2383.6471,9025.0898,1.3,53.6238,451.9681,2598.6651,8155.3975,8.7259,0.03,303.5102,2387.9906,99.9989,42.4158,24.4085
73,92,-0.0003,-0.0003,100.0,518.6734,701.1313,2164.0765,1783.8554,14.6195,21.5732,554.3337,2394.1434,9021.3435,1.3,53.6955,451.0888,2614.3943,8134.6288,8.7289,0.03,301.6249,2388.0617,99.9997,42.4953,24.3725
73,93,0.0001,0.0,100.0,518.6523,703.6591,2168.8167,1785.5928,14.6201,21.6388,552.5048,2382.442,9052.4194,1.3,53.8907,449.6582,2606.9916,8160.3504,8.7025,0.03,300.2786,2388.0047,99.9998,42.4593,24.4274
73,94,-0.0001,0.0005,100.0,518.6608,704.1702,2175.9565,1796.2951,14.6201,21.6046,554.0996,2392.2199,9055.8207,1.3,54.0168,450.5368,2603.1809,8132.6411,8.6909,0.03,300.6012,2388.0819,99.9969,42.5021,24.4229
73,95,0.0002,0.0002,100.0,518.6573,702.9543,2187.2675,1799.6645,14.6193,21.5861,553.1623,2385.9008,9022.7003,1.3,53.9965,448.9444,2617.3006,8139.7043,8.7062,0.03,299.9827,2387.9044,99.9999,42.6176,24.4258
73,96,-0.0001,0.0001,100.0,518.6591,704.0598,2185.2264,1798.2044,14.6206,21.6156,555.8085,2394.3301,9045.5855,1.3,54.0683,447.3297,2617.7634,8128.4783,8.7123,0.03,298.6882,2387.9854,99.999,42.5221,24.4993
73,97,0.0001,0.0003,100.0,518.7036,703.781,2195.0705,1808.6345,14.6201,21.7186,554.2202,2385.3805,9038.0478,1.3,53.9581,446.4718,2619.0364,8127.6195,8.7144,0.03,296.6874,2388.0502,99.9989,42.6445,24.5018
73,98,-0.0003,-0.0002,100.0,518.67,705.661,2202.0721,1812.8763,14.6197,21.6343,553.6846,2387.6706,9035.9946,1.3,54.0994,444.5052,2618.7285,8170.3076,8.7457,0.03,296.2143,2388.04,100.0021,42.719,24.3837
73,99,0.0003,-0.0001,100.0,518.6667,704.1653,2207.9027,1816.5625,14.6202,21.6706,554.8894,2388.8661,9069.8354,1.3,54.0832,444.1468,2628.9153,8174.4068,8.7404,0.03,293.2349,2387.9774,99.9988,42.6311,24.483
73,100,0.0001,0.0005,100.0,518.6904,707.3777,2220.4322,1814.4078,14.6203,21.5693,555.9617,2390.3844,9046.4156,1.3,54.1954,444.4676,2622.5844,8131.29,8.7431,0.03,293.7166,2387.8921,99.9983,42.789,24.5112
73,101,0.0002,0.0006,100.0,518.673,707.0473,2221.8374,1818.1789,14.6198,21.6431,554.6673,2379.6693,9067.0015,1.3,54.3588,443.1607,2621.1399,8148.1608,8.7347,0.03,293.5686,2388.0107,100.0013,42.7803,24.4998
73,102,-0.0,-0.0002,100.0,518.6522,707.4783,2227.5588,1826.7521,14.62,21.5782,554.6862,2386.9702,9035.1064,1.3,54.4322,441.5074,2627.893,8156.4699,8.7543,0.03,292.8807,2387.9255,100.0001,42.8414,24.5291
73,103,0.0,0.0004,100.0,518.6631,707.3962,2240.9621,1829.0369,14.6199,21.5585,554.0279,2388.7024,9036.4617,1.3,54.5361,439.8952,2632.4412,8149.3285,8.7544,0.03,289.88,2387.9352,100.0007,42.8347,24.5731
73,104,0.0,-0.0,100.0,518.6674,708.1096,2241.9024,1836.9518,14.6202,21.6031,553.5909,2390.3333,9026.4345,1.3,54.4882,442.1955,2633.2451,8137.042,8.7595,0.03,290.1119,2388.0608,99.9955,42.8391,24.49
73,105,0.0001,0.0001,100.0,518.6585,711.1755,2244.5136,1840.4157,14.6198,21.6542,554.0337,2385.3276,9055.5589,1.3,54.6447,438.7941,2635.7727,8158.338,8.7618,0.03,288.5136,2387.9635,99.9994,42.9219,24.6749
73,106,0.0002,-0.0004,100.0,518.6906,709.4777,2240.1464,1843.2078,14.6202,21.5165,555.0214,2387.1973,9034.2812,1.3,54.5522,438.7781,2638.697,8141.5609,8.7552,0.03,288.1414,2387.999,100.0031,42.9057,24.6122
73,107,-0.0004,0.0004,100.0,518.6646,713.2169,2260.2953,1848.719,14.6197,21.5589,554.3965,2390.8577,9055.8478,1.3,54.8468,437.6774,2648.7963,8140.0693,8.7661,0.03,286.4126,2387.9891,99.9984,43.0504,24.5904
73,108,0.0004,-0.0001,100.0,518.6525,711.8884,2261.0104,1853.4516,14.6199,21.6433,553.9189,2384.4884,9033.4204,1.3,54.9733,436.9395,2646.1584,8120.8298,8.7896,0.03,285.3015,2387.991,100.0015,43.0482,24.6008
73,109,0.0002,0.0001,100.0,518.6678,715.3895,2266.7773,1861.3872,14.6197,21.5789,554.2996,2387.0269,9052.6305,1.3,55.0061,436.6452,2646.2966,8126.165,8.7616,0.03,284.6866,2387.9867,100.0014,43.0173,24.5787
73,110,0.0004,0.0004,100.0,518.6584,714.4787,2277.7559,1853.5976,14.62,21.5632,554.0386,2392.6382,9023.9087,1.3,54.9522,435.3921,2650.1849,8133.2977,8.7806,0.03,284.5865,2387.9737,99.9993,43.0218,24.5509
73,111,0.0001,-0.0003,100.0,518.6741,713.2926,2284.1262,1870.1905,14.6198,21.5822,553.083,2390.0186,9039.3819,1.3,55.2509,434.9455,2653.5784,8128.3912,8.804,0.03,285.6607,2387.9824,100.0001,43.1344,24.6949
73,112,0.0001,0.0002,100.0,518.6766,715.3942,2285.9712,1872.1837,14.6198,21.6488,555.5189,2397.8992,9072.2282,1.3,55.1878,434.6745,2654.6621,8146.3883,8.7695,0.03,282.1691,2388.0178,99.9996,43.1636,24.6379
73,113,0.0001,-0.0003,100.0,518.6483,716.8569,2298.987,1872.3662,14.6198,21.6341,553.1352,2383.3341,9032.391,1.3,55.3964,432.1323,2652.2487,8164.2394,8.783,0.03,280.7032,2387.9687,100.0027,43.3071,24.7284
73,114,-0.0003,-0.0003,100.0,518.675,713.6614,2304.6994,1876.8443,14.6204,21.5722,554.0433,2398.8595,9054.8932,1.3,55.1785,433.0737,2661.7005,8149.7254,8.8026,0.03,279.8826,2387.9929,100.0013,43.3056,24.6229
73,115,0.0001,-0.0004,100.0,518.668,714.6982,2307.7022,1880.4519,14.6202,21.6014,554.9669,2387.573,9043.0232,1.3,55.3405,430.8457,2657.4031,8161.4777,8.7852,0.03,277.5459,2387.9962,100.0016,43.363,24.7973
73,116,0.0002,0.0001,100.0,518.6757,716.3044,2313.9988,1882.1101,14.6201,21.617,553.9583,2386.3767,9068.5356,1.3,55.5594,429.937,2669.7814,8140.1066,8.7896,0.03,278.6075,2387.9654,99.9991,43.4927,24.7095
73,117,-0.0002,-0.0001,100.0,518.6493,719.8499,2323.0805,1891.2432,14.6203,21.6212,553.9947,2390.9119,9053.6627,1.3,55.6728,430.3267,2664.956,8145.1847,8.8039,0.03,277.6503,2387.9498,100.0019,43.4387,24.7009
73,118,0.0004,0.0001,100.0,518.6692,717.7739,2334.1017,1894.6637,14.6199,21.6275,555.7052,2383.9289,9046.1803,1.3,55.6542,430.1432,2668.0117,8124.2031,8.7936,0.03,276.4073,2388.0107,99.9994,43.4748,24.7149
73,119,0.0002,0.0004,100.0,518.6853,719.3119,2335.5891,1897.4393,14.6201,21.5472,555.5652,2377.4415,9054.1207,1.3,55.6417,430.564,2681.4069,8107.801,8.8108,0.03,274.7296,2387.9255,99.9976,43.5403,24.7692
73,120,0.0001,0.0004,100.0,518.6679,721.8422,2339.0782,1899.4567,14.6205,21.5596,554.691,2385.8106,9034.0774,1.3,55.7264,426.6151,2672.4137,8128.7784,8.8045,0.03,273.9697,2388.052,99.9999,43.4106,24.6356
73,121,-0.0,0.0002,100.0,518.6662,718.208,2348.998,1905.5703,14.6198,21.7425,554.377,2383.5808,9030.7877,1.3,55.8825,425.4317,2677.3043,8124.1429,8.8354,0.03,272.3868,2387.9759,99.9979,43.5548,24.7697
73,122,-0.0001,-0.0004,100.0,518.6807,721.4223,2351.463,1912.3899,14.6196,21.5609,553.6795,2388.8484,9048.5851,1.3,55.7771,425.107,2670.0325,8131.9434,8.8538,0.03,273.7533,2387.9978,100.0009,43.4726,24.8084
73,123,-0.0003,-0.0002,100.0,518.6768,722.2725,2355.3396,1910.5377,14.6198,21.5829,553.6989,2386.3043,9050.9452,1.3,55.9473,426.0236,2684.5653,8127.9952,8.8168,0.03,271.2564,2388.0031,99.9983,43.8489,24.7414
73,124,-0.0001,-0.0002,100.0,518.6624,722.6993,2362.3783,1921.3546,14.6205,21.5318,553.9641,2382.048,9053.4487,1.3,56.0077,425.6103,2687.3918,8120.7271,8.8465,0.03,272.3781,2387.9944,100.0025,43.6612,24.8176
73,125,-0.0003,-0.0001,100.0,518.6863,724.5388,2378.9762,1916.5443,14.6197,21.6494,552.8707,2390.0994,9016.1434,1.3,56.0119,423.1165,2686.7857,8158.6466,8.8202,0.03,270.0657,2388.0321,100.001,43.716,24.828
73,126,-0.0,0.0003,100.0,518.6796,721.8135,2375.5598,1926.9404,14.62,21.6121,555.0038,2391.4278,9026.8631,1.2999,56.2217,423.8287,2685.164,8129.4366,8.8478,0.03,269.207,2387.952,100.0012,43.7407,24.801
73,127,-0.0,-0.0003,100.0,518.683,725.0664,2380.171,1925.3157,14.6201,21.6636,554.6456,2394.0476,9009.4055,1.3,56.164,424.2511,2699.1631,8138.8436,8.8751,0.03,267.7392,2388.0175,99.9979,43.7719,24.8774
73,128,0.0002,0.0003,100.0,518.6564,724.8823,2385.055,1931.539,14.6203,21.6095,554.9308,2390.2575,9047.0808,1.3,56.1176,422.1114,2692.225,8144.9791,8.8707,0.03,265.9604,2388.0445,100.001,43.7915,24.9385
73,129,0.0004,-0.0002,100.0,518.686,724.6279,2401.68,1937.452,14.6203,21.6516,554.2761,2385.4561,9072.094,1.3,56.2303,421.3643,2700.5466,8135.2725,8.85,0.03,265.9823,2388.0683,99.9989,43.9051,24.7867
73,130,-0.0003,-0.0001,100.0,518.6607,727.2331,2404.286,1940.3354,14.62,21.5627,552.315,2391.3608,9058.5136,1.3,56.5951,418.631,2693.7832,8146.4058,8.8542,0.03,264.3696,2387.9748,99.9937,43.9615,24.8465
73,131,0.0001,0.0002,100.0,518.6702,727.1608,2410.9961,1949.1987,14.6199,21.5505,553.4504,2386.9001,9049.7918,1.3,56.3358,420.4194,2705.2907,8140.9683,8.8536,0.03,263.0434,2388.0346,99.9988,43.83,24.9117
73,132,-0.0001,0.0002,100.0,518.6673,726.4032,2421.1643,1947.0682,14.6195,21.5414,553.9657,2382.7468,9043.5166,1.3,56.3945,417.8885,2699.2992,8143.2694,8.8583,0.03,264.2599,2388.0218,100.0025,43.9619,24.8103
73,133,-0.0004,0.0002,100.0,518.6482,726.8192,2415.3841,1957.5202,14.6205,21.5176,553.5571,2387.9121,9041.4638,1.3,56.5991,416.2928,2710.1131,8157.106,8.8658,0.03,261.2373,2387.961,100.0005,44.0279,24.8861
73,134,0.0002,0.0001,100.0,518.6652,730.5584,2429.9573,1958.9784,14.62,21.5654,554.0376,2393.8878,9051.3405,1.3,56.7455,418.0178,2709.4519,8154.4477,8.8974,0.03,260.2679,2387.9425,100.0012,44.2058,24.9155
73,135,0.0003,0.0001,100.0,518.661,728.9898,2439.1213,1966.8297,14.6199,21.5994,554.7503,2380.8524,9060.178,1.3001,56.6758,413.9274,2705.325,8132.0504,8.8774,0.03,260.791,2387.9952,100.0023,44.0812,24.7915
73,136,-0.0001,-0.0001,100.0,518.6818,729.5668,2443.9005,1974.1577,14.6197,21.6287,553.8002,2387.9488,9039.6417,1.3,56.6946,415.8095,2708.9736,8133.7711,8.8881,0.03,258.6618,2387.9288,100.0016,44.2029,24.9466
73,137,0.0,-0.0001,100.0,518.6521,729.8959,2453.6862,1971.155,14.6195,21.652,553.2007,2385.6542,9039.552,1.3,56.974,415.3145,2710.0021,8137.1858,8.9129,0.03,257.7022,2388.0111,99.9983,44.1963,24.9584
73,138,-0.0002,0.0001,100.0,518.6755,732.2518,2455.4043,1975.2964,14.6205,21.5926,557.2931,2378.832,9063.4249,1.3,57.0409,412.0437,2714.1889,8148.0022,8.8697,0.03,255.7014,2388.0,100.0003,44.0408,24.9529
73,139,0.0002,0.0,100.0,518.6736,732.2706,2460.4278,1983.3468,14.6204,21.6075,556.553,2389.8633,9037.3718,1.3,57.0013,413.6565,2727.9991,8109.2047,8.9274,0.03,255.327,2387.9547,100.0023,44.1931,25.0158
73,140,0.0001,0.0,100.0,518.6727,733.0395,2465.7576,1984.0984,14.6201,21.628,551.7668,2379.8791,9044.4193,1.3,57.2776,412.8663,2723.296,8148.704,8.8967,0.03,254.6182,2387.9865,99.9984,44.3101,24.9618
73,141,0.0,0.0004,100.0,518.6629,731.498,2469.0587,1991.9024,14.6204,21.6551,554.5023,2387.7189,9062.3665,1.3,57.1999,411.7547,2715.9823,8136.8705,8.9147,0.03,253.8961,2387.9431,99.9998,44.3039,25.0169
73,142,-0.0004,-0.0002,100.0,518.6675,732.9884,2481.9877,1995.2648,14.6202,21.6215,554.2149,2396.9947,9053.2292,1.3,57.2838,409.2331,2725.0213,8138.1882,8.8908,0.03,252.1257,2387.986,99.9988,44.2895,24.9528
73,143,-0.0002,0.0003,100.0,518.6914,733.0118,2494.4865,1994.3427,14.6197,21.6408,555.0928,2386.2265,9105.3419,1.3,57.3606,408.1132,2723.2559,8155.0198,8.906,0.03,251.8752,2387.9188,100.0004,44.3016,25.0525
73,144,-0.0003,0.0004,100.0,518.6487,734.1124,2493.7368,2003.9678,14.6203,21.6239,553.9471,2388.8783,9051.2067,1.3,57.3142,409.9878,2729.8758,8150.0087,8.935,0.03,250.8144,2388.0294,100.001,44.4297,24.9796
73,145,-0.0002,-0.0002,100.0,518.6418,735.5667,2502.7449,2006.0067,14.6198,21.5798,552.6516,2378.0985,9090.5684,1.3,57.5509,406.7214,2734.3947,8142.6571,8.9269,0.03,249.1207,2388.0687,100.002,44.6231,24.976
73,146,0.0002,0.0001,100.0,518.6651,737.2547,2505.3349,2005.8236,14.6199,21.5884,553.3747,2385.4531,9042.7509,1.3,57.4756,408.9452,2734.217,8157.8979,8.9302,0.03,247.1699,2387.9876,100.0019,44.4374,25.0515
73,147,-0.0002,0.0003,100.0,518.669,737.2095,2512.9436,2011.783,14.6201,21.5926,555.8142,2383.9981,9069.0489,1.3,57.7849,405.6163,2746.9966,8119.9472,8.9246,0.03,247.8125,2388.0199,100.0016,44.5431,25.0796
73,148,0.0001,0.0005,100.0,518.6574,739.2731,2521.6586,2018.1227,14.62,21.6437,554.0592,2389.3972,9066.8101,1.3,57.7075,405.6269,2749.4847,8150.5479,8.9757,0.03,247.7882,2387.9399,99.9989,44.6115,25.0778
73,149,0.0002,0.0004,100.0,518.6636,736.5735,2529.9069,2024.5525,14.6195,21.5656,554.4207,2396.5914,9019.1531,1.3,57.8252,407.9831,2745.4579,8131.2435,8.9277,0.03,245.8274,2387.914,100.0011,44.6149,25.1922
73,150,-0.0002,0.0001,100.0,518.6579,737.7921,2534.7526,2026.3902,14.6201,21.608,556.2294,2393.0479,9031.0165,1.3,57.9638,405.0388,2746.8684,8150.1633,8.9382,0.03,243.5127,2387.9151,99.9953,44.6961,25.0487
73,151,-0.0001,-0.0,100.0,518.6903,737.3037,2537.6688,2028.7884,14.6201,21.6103,555.6091,2393.3009,9060.059,1.3,57.9495,402.8811,2749.1744,8162.0647,8.9403,0.03,246.011,2388.0178,100.0004,44.7773,25.1233
73,152,-0.0,-0.0003,100.0,518.6913,738.4953,2548.0592,2032.8865,14.6197,21.6291,553.2851,2394.1798,9036.8765,1.3,57.8477,401.2591,2751.8678,8127.6888,8.9446,0.03,243.2646,2388.0158,100.0002,44.773,25.1003
73,153,-0.0002,0.0001,100.0,518.6559,739.7897,2553.0737,2040.2277,14.6197,21.634,555.2764,2392.6805,9020.1882,1.3,58.0854,401.6791,2753.3142,8157.288,8.9622,0.03,241.6934,2387.9965,99.9994,44.91,25.1397
73,154,-0.0002,0.0002,100.0,518.6613,742.6526,2556.5772,2043.2045,14.6202,21.6209,553.703,2393.3152,9060.7715,1.3,58.0226,401.3844,2750.3156,8155.2648,8.9358,0.03,240.4802,2388.0019,99.9961,44.8539,25.217
73,155,0.0004,-0.0006,100.0,518.6656,741.6495,2564.8469,2050.9793,14.6202,21.5797,555.7868,2394.0858,9028.4108,1.3,58.2192,398.7669,2760.6794,8117.6608,8.9679,0.03,239.5804,2388.1375,99.9988,44.9019,25.1427
73,156,0.0001,0.0004,100.0,518.6667,741.5404,2574.2428,2055.6091,14.6198,21.6118,555.8245,2391.0569,9072.9748,1.3,58.2501,397.5757,2760.2488,8147.3314,8.953,0.03,240.3867,2388.0705,99.9991,44.9567,25.1958
73,157,0.0002,-0.0001,100.0,518.675,744.8325,2573.0479,2059.1447,14.6196,21.5152,555.2325,2391.0865,9036.3191,1.2999,58.3337,397.9824,2766.0685,8122.632,8.9664,0.03,239.522,2388.0212,99.9999,45.0488,25.1945
73,158,0.0001,0.0001,100.0,518.6629,745.7394,2584.0211,2060.569,14.6199,21.6482,555.4249,2398.2961,9082.229,1.3,58.3761,397.9372,2761.589,8156.1674,8.9885,0.03,236.9202,2388.1266,99.9992,45.0163,25.2264
73,159,-0.0001,0.0001,100.0,518.6777,746.5727,2585.176,2062.4805,14.6198,21.618,556.956,2390.6929,9022.277,1.3,58.418,397.2616,2768.2184,8140.0951,8.9723,0.03,237.0422,2387.9137,100.0005,45.0281,25.2123
73,160,0.0001,-0.0001,100.0,518.678,743.9876,2598.7845,2071.7767,14.6198,21.5904,554.1694,2392.4601,9064.5376,1.3,58.6116,396.7173,2770.3072,8124.024,8.9876,0.03,235.7131,2388.0309,100.0004,45.0508,25.148
73,161,0.0001,0.0004,100.0,518.6612,746.412,2600.2242,2073.987,14.6205,21.5556,554.028,2377.3865,9039.0141,1.3,58.6357,394.743,2772.7583,8118.5408,8.98,0.03,234.9369,2388.1125,100.0014,45.1813,25.2237
73,162,0.0004,0.0005,100.0,518.6687,748.0119,2607.3192,2077.7656,14.6195,21.6352,555.714,2391.4401,9040.1979,1.3,58.8081,393.7205,2772.5634,8144.1089,8.9668,0.03,231.8253,2387.943,100.0003,45.1544,25.1702
73,163,0.0,0.0002,100.0,518.6739,747.4944,2616.4411,2082.0575,14.62,21.6805,554.7183,2386.925,9036.315,1.3,58.8117,391.9706,2781.3512,8130.7867,8.9935,0.03,230.8284,2387.9746,100.0004,45.1846,25.1576
73,164,-0.0003,0.0004,100.0,518.6745,748.6889,2619.4682,2081.2796,14.6198,21.6649,554.9777,2383.338,9011.7666,1.3,58.7709,392.9449,2779.094,8140.8124,9.0164,0.03,231.1694,2387.9825,100.0003,45.2566,25.2477
73,165,-0.0001,0.0004,100.0,518.6752,749.7463,2633.2425,2092.3358,14.62,21.6652,553.993,2388.1441,9044.1763,1.3,58.9056,394.091,2774.6182,8101.3791,9.022,0.03,229.3968,2387.9985,100.0012,45.1891,25.2639
73,166,0.0003,0.0001,100.0,518.6742,750.7575,2634.4075,2093.856,14.6198,21.5825,554.4597,2385.9109,9036.6617,1.3,58.9284,391.3187,2785.4161,8162.9698,8.9978,0.03,229.0109,2388.0335,100.0014,45.418,25.274
73,167,0.0,-0.0002,100.0,518.6644,747.678,2641.152,2097.9709,14.62,21.6601,555.4634,2385.3488,9047.956,1.3,59.047,392.5429,2787.8888,8153.9809,9.0087,0.03,230.2258,2388.0146,100.0013,45.3752,25.3513
73,168,-0.0002,-0.0005,100.0,518.6882,751.027,2639.1456,2102.6666,14.6198,21.5754,555.6365,2385.9529,9052.1041,1.3,59.2075,390.2857,2786.3094,8136.8888,9.0226,0.03,226.2355,2387.9884,99.9968,45.36,25.2988
73,169,0.0002,-0.0002,100.0,518.6876,749.9891,2655.3929,2105.9017,14.62,21.5671,552.9334,2386.8535,9053.6384,1.3,59.1521,390.3555,2793.7803,8164.9818,9.0082,0.03,226.7577,2388.0304,99.9984,45.4616,25.2722
